,shot#,time,Ip,Bt,a,R,tria,elon,Wmcc,Ti0,Zeff,n42,fname,Paux
3719,44220.0,0.21580000000000002,400.065,0.95,23.1,36.5,0.33,1.8,8861.0,1196.0,2.3262175906383358,4.2,Profiles_export_4/shot44220_t216.txt,748.7944357829135
3720,44220.0,0.21880000000000002,400.065,0.95,23.1,36.4,0.33,1.8,8927.0,1183.0,2.3262175906383358,4.2,Profiles_export_4/shot44220_t219.txt,748.7944357829135
3721,44220.0,0.22180000000000002,400.065,0.95,23.0,36.4,0.34,1.8,8720.0,1077.0,2.3262175906383358,4.2,Profiles_export_4/shot44220_t222.txt,748.7944357829135
3722,44220.0,0.2248,400.065,0.95,23.0,36.3,0.34,1.8,8775.0,1122.0,2.3262175906383358,4.2,Profiles_export_4/shot44220_t225.txt,748.7944357829135
3723,44220.0,0.22790000000000002,400.065,0.95,23.0,36.3,0.34,1.8,8742.0,1144.0,2.3262175906383358,4.2,Profiles_export_4/shot44220_t228.txt,748.7944357829135
3724,44221.0,0.1703,404.745,0.95,23.2,36.3,0.33,1.9,9409.0,1460.0,2.2430911350240526,4.6,Profiles_export_4/shot44221_t170.txt,1030.0329618929193
3725,44221.0,0.1733,404.745,0.95,23.3,36.5,0.33,1.8,8963.0,1559.0,2.1871150025512565,4.9,Profiles_export_4/shot44221_t173.txt,1030.0329618929193
3726,44221.0,0.1764,404.745,0.95,23.4,36.5,0.33,1.8,10148.0,1589.0,2.1695119664375118,5.0,Profiles_export_4/shot44221_t176.txt,1030.0329618929193
3727,44221.0,0.1794,404.745,0.95,23.5,36.4,0.34,1.8,11024.0,1644.0,2.1523950332301642,5.1,Profiles_export_4/shot44221_t179.txt,1030.0329618929193
3728,44221.0,0.1824,404.745,0.95,23.5,36.2,0.35,1.8,10849.0,1519.0,2.2430911350240526,4.6,Profiles_export_4/shot44221_t182.txt,1030.0329618929193
3729,44221.0,0.1855,404.745,0.95,23.6,36.3,0.35,1.8,10633.0,1740.0,2.2052282974711677,4.8,Profiles_export_4/shot44221_t186.txt,1030.0329618929193
3730,44221.0,0.1885,404.745,0.95,23.5,36.3,0.35,1.8,10540.0,1541.0,2.223877743626822,4.7,Profiles_export_4/shot44221_t188.txt,1030.0329618929193
3731,44221.0,0.1915,404.745,0.95,23.6,36.3,0.36,1.8,11104.0,1334.0,2.2430911350240526,4.6,Profiles_export_4/shot44221_t192.txt,1030.0329618929193
3732,44221.0,0.1945,404.745,0.95,23.6,36.3,0.35,1.8,10735.0,1620.0,2.1871150025512565,4.9,Profiles_export_4/shot44221_t194.txt,1030.0329618929193
3733,44221.0,0.1976,404.745,0.95,23.6,36.2,0.35,1.8,11067.0,1486.0,2.2052282974711677,4.8,Profiles_export_4/shot44221_t198.txt,1030.0329618929193
3734,44221.0,0.2006,404.745,0.95,23.5,36.3,0.35,1.8,10730.0,1348.0,2.223877743626822,4.7,Profiles_export_4/shot44221_t201.txt,1030.0329618929193
3735,44221.0,0.2036,404.745,0.95,23.5,36.3,0.36,1.8,10722.0,1202.0,2.2430911350240526,4.6,Profiles_export_4/shot44221_t204.txt,1030.0329618929193
3736,44221.0,0.2067,404.745,0.95,23.6,36.3,0.36,1.8,10087.0,1527.0,2.2052282974711677,4.8,Profiles_export_4/shot44221_t207.txt,1030.0329618929193
3737,44221.0,0.2097,404.745,0.95,23.5,36.4,0.35,1.8,9939.0,1424.0,2.2052282974711677,4.8,Profiles_export_4/shot44221_t210.txt,1030.0329618929193
3738,44221.0,0.2127,404.745,0.95,23.4,36.3,0.36,1.8,10525.0,1276.0,2.223877743626822,4.7,Profiles_export_4/shot44221_t213.txt,1030.0329618929193
3739,44221.0,0.21580000000000002,404.745,0.95,23.4,36.3,0.36,1.8,10296.0,1177.0,2.2430911350240526,4.6,Profiles_export_4/shot44221_t216.txt,1030.0329618929193
3740,44221.0,0.21880000000000002,404.745,0.95,23.3,36.3,0.36,1.8,9807.0,1512.0,2.2052282974711677,4.8,Profiles_export_4/shot44221_t219.txt,1030.0329618929193
3741,44221.0,0.22180000000000002,404.745,0.95,23.3,36.3,0.36,1.8,9828.0,1431.0,2.223877743626822,4.7,Profiles_export_4/shot44221_t222.txt,1030.0329618929193
3742,44221.0,0.2248,404.745,0.95,23.3,36.3,0.36,1.8,9771.0,1424.0,2.2430911350240526,4.6,Profiles_export_4/shot44221_t225.txt,1030.0329618929193
3743,44221.0,0.22790000000000002,404.745,0.95,23.3,36.3,0.36,1.8,9876.0,1402.0,2.2430911350240526,4.6,Profiles_export_4/shot44221_t228.txt,1030.0329618929193
3744,44221.0,0.2309,404.745,0.95,23.3,36.3,0.36,1.8,9610.0,1309.0,2.2430911350240526,4.6,Profiles_export_4/shot44221_t231.txt,1030.0329618929193
3745,44242.0,0.16119999999999998,284.446,0.71,22.0,38.0,0.18,1.9,4436.0,996.0,2.697682610815403,2.9,Profiles_export_4/shot44242_t161.txt,326.87305826975967
3746,44242.0,0.16419999999999998,284.446,0.71,22.3,38.0,0.19,1.9,4898.0,1036.0,2.697682610815403,2.9,Profiles_export_4/shot44242_t164.txt,326.87305826975967
3747,44242.0,0.1673,284.446,0.71,22.1,38.0,0.19,1.9,5100.0,832.0,2.735815710177636,2.8,Profiles_export_4/shot44242_t167.txt,326.87305826975967
3748,44242.0,0.1703,284.446,0.71,21.4,38.4,0.17,1.9,4587.0,954.0,2.66134728185606,3.0,Profiles_export_4/shot44242_t170.txt,326.87305826975967
3749,44242.0,0.1733,284.446,0.71,21.0,38.8,0.16,1.9,4695.0,956.0,2.735815710177636,2.8,Profiles_export_4/shot44242_t173.txt,326.87305826975967
3750,44242.0,0.1764,284.446,0.71,21.1,39.0,0.17,1.9,4489.0,1015.0,2.735815710177636,2.8,Profiles_export_4/shot44242_t176.txt,326.87305826975967
3751,44242.0,0.1794,284.446,0.71,21.4,39.2,0.17,1.9,4296.0,784.0,2.7759046602621984,2.7,Profiles_export_4/shot44242_t179.txt,326.87305826975967
3752,44242.0,0.1824,284.446,0.71,21.5,39.4,0.16,1.9,4366.0,633.0,2.735815710177636,2.8,Profiles_export_4/shot44242_t182.txt,326.87305826975967
3753,44242.0,0.1855,284.446,0.71,21.5,39.4,0.19,2.0,4071.0,739.0,2.697682610815403,2.9,Profiles_export_4/shot44242_t186.txt,326.87305826975967
3754,44242.0,0.1885,284.446,0.71,21.1,39.5,0.16,2.0,4121.0,695.0,2.66134728185606,3.0,Profiles_export_4/shot44242_t188.txt,326.87305826975967
3755,44246.0,0.16419999999999998,292.783,0.71,23.7,36.8,0.3,2.0,5958.0,927.0,2.3262175906383358,4.2,Profiles_export_4/shot44246_t164.txt,542.9208145139248
3756,44246.0,0.1673,292.783,0.71,23.2,37.0,0.28,2.0,5868.0,774.0,2.372062103068877,4.0,Profiles_export_4/shot44246_t167.txt,542.9208145139248
3757,44246.0,0.1703,292.783,0.71,22.8,37.2,0.26,2.0,5624.0,938.0,2.372062103068877,4.0,Profiles_export_4/shot44246_t170.txt,542.9208145139248
3758,44246.0,0.1733,292.783,0.71,22.4,37.5,0.24,2.0,5435.0,883.0,2.421233159153311,3.8,Profiles_export_4/shot44246_t173.txt,542.9208145139248
3759,44246.0,0.1764,292.783,0.71,22.0,37.7,0.23,2.1,5219.0,849.0,2.474167235231339,3.6,Profiles_export_4/shot44246_t176.txt,542.9208145139248
3760,44246.0,0.1794,292.783,0.71,21.8,37.7,0.22,2.0,5331.0,886.0,2.502204690812758,3.5,Profiles_export_4/shot44246_t179.txt,542.9208145139248
3761,44246.0,0.1824,292.783,0.71,21.5,37.7,0.21,2.0,5458.0,879.0,2.6266691545803798,3.1,Profiles_export_4/shot44246_t182.txt,542.9208145139248
3762,44246.0,0.1854,292.783,0.71,21.4,37.8,0.21,2.0,5716.0,1051.0,2.66134728185606,3.0,Profiles_export_4/shot44246_t185.txt,542.9208145139248
3763,44246.0,0.1885,292.783,0.71,21.1,37.9,0.2,2.0,5525.0,951.0,2.735815710177636,2.8,Profiles_export_4/shot44246_t188.txt,542.9208145139248
3764,44246.0,0.1915,292.783,0.71,20.9,38.0,0.2,2.0,5200.0,914.0,2.818127983744278,2.6,Profiles_export_4/shot44246_t192.txt,542.9208145139248
3765,44246.0,0.1945,292.783,0.71,20.7,38.1,0.18,2.0,5211.0,892.0,2.9597764972487877,2.3,Profiles_export_4/shot44246_t194.txt,542.9208145139248
3766,44246.0,0.1976,292.783,0.71,20.5,38.2,0.18,2.0,4837.0,978.0,3.069462513026347,2.1,Profiles_export_4/shot44246_t198.txt,542.9208145139248
3767,44246.0,0.2006,292.783,0.71,20.3,38.2,0.18,2.0,4565.0,845.0,3.3401847056356333,1.7,Profiles_export_4/shot44246_t201.txt,542.9208145139248
3768,44247.0,0.16419999999999998,284.976,0.71,23.4,37.3,0.29,2.0,4998.0,753.0,2.3487484633150753,4.1,Profiles_export_4/shot44247_t164.txt,753.7034559104297
3769,44247.0,0.1673,284.976,0.71,22.9,37.5,0.26,2.0,5386.0,659.0,2.3962063175777413,3.9,Profiles_export_4/shot44247_t167.txt,753.7034559104297
3770,44247.0,0.1703,284.976,0.71,22.5,37.8,0.24,2.0,5360.0,820.0,2.304425484539792,4.3,Profiles_export_4/shot44247_t170.txt,753.7034559104297
3771,44247.0,0.1733,284.976,0.71,22.0,38.0,0.22,2.0,5168.0,753.0,2.372062103068877,4.0,Profiles_export_4/shot44247_t173.txt,753.7034559104297
3772,44247.0,0.1764,284.976,0.71,21.7,38.2,0.21,2.0,4992.0,745.0,2.4471994255402114,3.7,Profiles_export_4/shot44247_t176.txt,753.7034559104297
3773,44247.0,0.1794,284.976,0.71,21.5,38.2,0.21,2.0,5145.0,877.0,2.4471994255402114,3.7,Profiles_export_4/shot44247_t179.txt,753.7034559104297
3774,44247.0,0.1824,284.976,0.71,21.1,38.3,0.19,2.0,5092.0,756.0,2.561795601826296,3.3,Profiles_export_4/shot44247_t182.txt,753.7034559104297
3775,44247.0,0.1854,284.976,0.71,20.9,38.4,0.18,2.0,4944.0,869.0,2.6266691545803798,3.1,Profiles_export_4/shot44247_t185.txt,753.7034559104297
3776,44247.0,0.1885,284.976,0.71,20.8,38.5,0.19,2.0,5060.0,1031.0,2.66134728185606,3.0,Profiles_export_4/shot44247_t188.txt,753.7034559104297
3777,44248.0,0.16119999999999998,292.419,0.79,24.0,36.5,0.3,1.9,6084.0,870.0,2.3262175906383358,4.2,Profiles_export_4/shot44248_t161.txt,754.008679958125
3778,44248.0,0.16419999999999998,292.419,0.79,23.9,36.7,0.33,2.0,6103.0,826.0,2.283331568311026,4.4,Profiles_export_4/shot44248_t164.txt,754.008679958125
3779,44248.0,0.1673,292.419,0.79,23.6,37.0,0.3,2.0,6157.0,892.0,2.2430911350240526,4.6,Profiles_export_4/shot44248_t167.txt,754.008679958125
3780,44248.0,0.1703,292.419,0.79,23.1,37.3,0.28,2.0,6007.0,937.0,2.2430911350240526,4.6,Profiles_export_4/shot44248_t170.txt,754.008679958125
3781,44248.0,0.1733,292.419,0.79,22.8,37.5,0.26,2.0,6092.0,970.0,2.223877743626822,4.7,Profiles_export_4/shot44248_t173.txt,754.008679958125
3782,44248.0,0.1764,292.419,0.79,22.4,37.6,0.25,2.0,5926.0,891.0,2.3487484633150753,4.1,Profiles_export_4/shot44248_t176.txt,754.008679958125
3783,44248.0,0.1794,292.419,0.79,22.2,37.7,0.24,2.0,6100.0,1000.0,2.3487484633150753,4.1,Profiles_export_4/shot44248_t179.txt,754.008679958125
3784,44248.0,0.1824,292.419,0.79,21.8,37.8,0.23,2.0,5969.0,1040.0,2.3962063175777413,3.9,Profiles_export_4/shot44248_t182.txt,754.008679958125
3785,44248.0,0.1854,292.419,0.79,21.7,37.9,0.23,2.0,6101.0,901.0,2.502204690812758,3.5,Profiles_export_4/shot44248_t185.txt,754.008679958125
3786,44248.0,0.1885,292.419,0.79,21.5,38.0,0.22,2.0,6419.0,938.0,2.561795601826296,3.3,Profiles_export_4/shot44248_t188.txt,754.008679958125
3787,44248.0,0.1915,292.419,0.79,21.4,38.1,0.22,2.0,6381.0,946.0,2.6266691545803798,3.1,Profiles_export_4/shot44248_t192.txt,754.008679958125
3788,44248.0,0.1945,292.419,0.79,21.3,38.1,0.21,2.0,6308.0,975.0,2.66134728185606,3.0,Profiles_export_4/shot44248_t194.txt,754.008679958125
3789,44248.0,0.1976,292.419,0.79,21.2,38.1,0.21,2.0,6181.0,1052.0,2.697682610815403,2.9,Profiles_export_4/shot44248_t198.txt,754.008679958125
3790,44248.0,0.2006,292.419,0.79,20.8,38.3,0.2,2.0,6182.0,1071.0,2.7759046602621984,2.7,Profiles_export_4/shot44248_t201.txt,754.008679958125
3791,44248.0,0.2036,292.419,0.79,20.7,38.3,0.2,2.0,5865.0,896.0,2.8626882022307543,2.5,Profiles_export_4/shot44248_t204.txt,754.008679958125
3792,44249.0,0.16419999999999998,291.243,0.79,23.5,37.0,0.3,2.0,6357.0,1025.0,2.0883581228275543,5.5,Profiles_export_4/shot44249_t164.txt,754.0341152965161
3793,44249.0,0.1673,291.243,0.79,23.0,37.2,0.28,2.0,6401.0,857.0,2.1871150025512565,4.9,Profiles_export_4/shot44249_t167.txt,754.0341152965161
3794,44249.0,0.1703,291.243,0.79,22.6,37.4,0.26,2.0,6368.0,857.0,2.2052282974711677,4.8,Profiles_export_4/shot44249_t170.txt,754.0341152965161
3795,44249.0,0.1733,291.243,0.79,22.3,37.6,0.25,2.0,6255.0,961.0,2.2430911350240526,4.6,Profiles_export_4/shot44249_t173.txt,754.0341152965161
3796,44249.0,0.1764,291.243,0.79,22.0,37.8,0.23,2.0,6068.0,987.0,2.262898351968714,4.5,Profiles_export_4/shot44249_t176.txt,754.0341152965161
3797,44249.0,0.1794,291.243,0.79,21.9,37.9,0.23,2.0,6243.0,1026.0,2.3262175906383358,4.2,Profiles_export_4/shot44249_t179.txt,754.0341152965161
3798,44249.0,0.1824,291.243,0.79,21.5,38.0,0.22,2.0,6225.0,911.0,2.3962063175777413,3.9,Profiles_export_4/shot44249_t182.txt,754.0341152965161
3799,44249.0,0.1854,291.243,0.79,21.5,38.0,0.22,2.0,6366.0,995.0,2.421233159153311,3.8,Profiles_export_4/shot44249_t185.txt,754.0341152965161
3800,44249.0,0.1885,291.243,0.79,21.3,38.0,0.22,2.0,6502.0,1043.0,2.474167235231339,3.6,Profiles_export_4/shot44249_t188.txt,754.0341152965161
3801,44249.0,0.1915,291.243,0.79,21.2,38.1,0.2,2.0,6553.0,1073.0,2.531386646768293,3.4,Profiles_export_4/shot44249_t192.txt,754.0341152965161
3802,44249.0,0.1945,291.243,0.79,21.0,38.2,0.21,2.0,6490.0,1120.0,2.5935227405336416,3.2,Profiles_export_4/shot44249_t194.txt,754.0341152965161
3803,44249.0,0.1976,291.243,0.79,20.8,38.3,0.19,2.0,6290.0,1099.0,2.6266691545803798,3.1,Profiles_export_4/shot44249_t198.txt,754.0341152965161
3804,44249.0,0.2006,291.243,0.79,20.7,38.3,0.2,2.0,6247.0,1104.0,2.66134728185606,3.0,Profiles_export_4/shot44249_t201.txt,754.0341152965161
3805,44249.0,0.2036,291.243,0.79,20.5,38.4,0.2,2.0,6133.0,1147.0,2.697682610815403,2.9,Profiles_export_4/shot44249_t204.txt,754.0341152965161
3806,44249.0,0.2067,291.243,0.79,20.3,38.4,0.18,2.0,6067.0,943.0,2.7759046602621984,2.7,Profiles_export_4/shot44249_t207.txt,754.0341152965161
3807,44250.0,0.16119999999999998,290.526,0.79,23.9,36.5,0.32,2.0,6370.0,918.0,2.1523950332301642,5.1,Profiles_export_4/shot44250_t161.txt,1022.7584553860145
3808,44250.0,0.16419999999999998,290.526,0.79,23.8,36.8,0.32,2.0,6213.0,941.0,2.11953066289934,5.3,Profiles_export_4/shot44250_t164.txt,1022.7584553860145
3809,44250.0,0.1673,290.526,0.79,23.3,37.2,0.3,2.0,6561.0,713.0,2.1871150025512565,4.9,Profiles_export_4/shot44250_t167.txt,1022.7584553860145
3810,44250.0,0.1703,290.526,0.79,22.9,37.5,0.27,2.0,6400.0,760.0,2.1695119664375118,5.0,Profiles_export_4/shot44250_t170.txt,1022.7584553860145
3811,44250.0,0.1733,290.526,0.79,22.5,37.6,0.24,2.0,6382.0,831.0,2.1695119664375118,5.0,Profiles_export_4/shot44250_t173.txt,1022.7584553860145
3812,44250.0,0.1764,290.526,0.79,22.2,37.7,0.23,2.0,5888.0,757.0,2.2430911350240526,4.6,Profiles_export_4/shot44250_t176.txt,1022.7584553860145
3813,44250.0,0.1794,290.526,0.79,21.9,37.8,0.23,2.0,6128.0,849.0,2.283331568311026,4.4,Profiles_export_4/shot44250_t179.txt,1022.7584553860145
3814,44250.0,0.1824,290.526,0.79,21.6,37.9,0.22,2.0,6513.0,963.0,2.3262175906383358,4.2,Profiles_export_4/shot44250_t182.txt,1022.7584553860145
3815,44250.0,0.1854,290.526,0.79,21.6,38.1,0.22,2.0,6216.0,991.0,2.372062103068877,4.0,Profiles_export_4/shot44250_t185.txt,1022.7584553860145
3816,44250.0,0.1885,290.526,0.79,21.4,38.2,0.23,2.0,6567.0,1047.0,2.3962063175777413,3.9,Profiles_export_4/shot44250_t188.txt,1022.7584553860145
3817,44250.0,0.1915,290.526,0.79,21.2,38.2,0.23,2.0,6831.0,1103.0,2.421233159153311,3.8,Profiles_export_4/shot44250_t192.txt,1022.7584553860145
3818,44250.0,0.1945,290.526,0.79,21.0,38.2,0.2,2.0,6855.0,1081.0,2.474167235231339,3.6,Profiles_export_4/shot44250_t194.txt,1022.7584553860145
3819,44250.0,0.1976,290.526,0.79,20.9,38.4,0.2,2.0,6726.0,1105.0,2.474167235231339,3.6,Profiles_export_4/shot44250_t198.txt,1022.7584553860145
3820,44250.0,0.2006,290.526,0.79,20.6,38.4,0.19,2.0,6817.0,852.0,2.561795601826296,3.3,Profiles_export_4/shot44250_t201.txt,1022.7584553860145
3821,44250.0,0.2036,290.526,0.79,20.4,38.5,0.2,2.0,6381.0,1116.0,2.4471994255402114,3.7,Profiles_export_4/shot44250_t204.txt,1022.7584553860145
3822,44251.0,0.1673,294.818,0.79,22.8,37.3,0.26,2.0,6667.0,1002.0,2.1695119664375118,5.0,Profiles_export_4/shot44251_t167.txt,752.7623484246192
3823,44251.0,0.1703,294.818,0.79,22.5,37.5,0.24,2.0,6601.0,879.0,2.2430911350240526,4.6,Profiles_export_4/shot44251_t170.txt,752.7623484246192
3824,44251.0,0.1733,294.818,0.79,22.3,37.7,0.23,2.0,6428.0,952.0,2.2430911350240526,4.6,Profiles_export_4/shot44251_t173.txt,752.7623484246192
3825,44251.0,0.1764,294.818,0.79,22.1,37.8,0.22,2.0,6207.0,1009.0,2.262898351968714,4.5,Profiles_export_4/shot44251_t176.txt,752.7623484246192
3826,44251.0,0.1794,294.818,0.79,21.9,37.9,0.22,1.9,6595.0,929.0,2.3262175906383358,4.2,Profiles_export_4/shot44251_t179.txt,752.7623484246192
3827,44251.0,0.1824,294.818,0.79,21.6,38.0,0.22,1.9,6516.0,1030.0,2.3262175906383358,4.2,Profiles_export_4/shot44251_t182.txt,752.7623484246192
3828,44251.0,0.1855,294.818,0.79,21.5,38.1,0.21,1.9,6570.0,1093.0,2.372062103068877,4.0,Profiles_export_4/shot44251_t186.txt,752.7623484246192
3829,44251.0,0.1885,294.818,0.79,21.4,38.1,0.21,1.9,6572.0,1093.0,2.3962063175777413,3.9,Profiles_export_4/shot44251_t188.txt,752.7623484246192
3830,44251.0,0.1915,294.818,0.79,21.2,38.1,0.21,1.9,6700.0,898.0,2.474167235231339,3.6,Profiles_export_4/shot44251_t192.txt,752.7623484246192
3831,44251.0,0.1945,294.818,0.79,21.1,38.2,0.22,1.9,6789.0,1149.0,2.421233159153311,3.8,Profiles_export_4/shot44251_t194.txt,752.7623484246192
3832,44251.0,0.1976,294.818,0.79,20.8,38.4,0.2,1.9,6658.0,919.0,2.531386646768293,3.4,Profiles_export_4/shot44251_t198.txt,752.7623484246192
3833,44253.0,0.16119999999999998,295.21,0.79,22.0,37.8,0.3,1.9,6071.0,884.0,2.3487484633150753,4.1,Profiles_export_4/shot44253_t161.txt,752.1773356632866
3834,44253.0,0.16419999999999998,295.21,0.79,22.0,37.8,0.3,1.9,6508.0,924.0,2.3962063175777413,3.9,Profiles_export_4/shot44253_t164.txt,752.1773356632866
3835,44253.0,0.1673,295.21,0.79,22.0,37.9,0.3,1.9,6356.0,976.0,2.421233159153311,3.8,Profiles_export_4/shot44253_t167.txt,752.1773356632866
3836,44253.0,0.1703,295.21,0.79,22.0,37.9,0.3,1.8,5937.0,984.0,2.474167235231339,3.6,Profiles_export_4/shot44253_t170.txt,752.1773356632866
3837,44253.0,0.1733,295.21,0.79,22.0,37.9,0.3,1.9,6065.0,1051.0,2.502204690812758,3.5,Profiles_export_4/shot44253_t173.txt,752.1773356632866
3838,44253.0,0.1764,295.21,0.79,22.0,37.9,0.29,1.9,6283.0,1036.0,2.531386646768293,3.4,Profiles_export_4/shot44253_t176.txt,752.1773356632866
3839,44253.0,0.1794,295.21,0.79,21.9,37.8,0.3,1.9,5859.0,1056.0,2.5935227405336416,3.2,Profiles_export_4/shot44253_t179.txt,752.1773356632866
3840,44253.0,0.1824,295.21,0.79,21.8,37.8,0.3,1.9,5705.0,1046.0,2.6266691545803798,3.1,Profiles_export_4/shot44253_t182.txt,752.1773356632866
3841,44253.0,0.1854,295.21,0.79,21.8,37.8,0.3,1.9,5862.0,1078.0,2.6266691545803798,3.1,Profiles_export_4/shot44253_t185.txt,752.1773356632866
3842,44253.0,0.1885,295.21,0.79,21.7,37.8,0.3,1.9,5976.0,1051.0,2.6266691545803798,3.1,Profiles_export_4/shot44253_t188.txt,752.1773356632866
3843,44253.0,0.1915,295.21,0.79,21.7,38.0,0.29,1.8,5615.0,1056.0,2.6266691545803798,3.1,Profiles_export_4/shot44253_t192.txt,752.1773356632866
3844,44253.0,0.1945,295.21,0.79,21.7,37.9,0.3,1.8,5942.0,883.0,2.697682610815403,2.9,Profiles_export_4/shot44253_t194.txt,752.1773356632866
3845,44253.0,0.1976,295.21,0.79,21.7,37.9,0.31,1.9,5869.0,973.0,2.697682610815403,2.9,Profiles_export_4/shot44253_t198.txt,752.1773356632866
3846,44253.0,0.2006,295.21,0.79,21.7,38.0,0.3,1.9,5712.0,990.0,2.697682610815403,2.9,Profiles_export_4/shot44253_t201.txt,752.1773356632866
3847,44253.0,0.2036,295.21,0.79,21.7,37.9,0.32,1.9,5876.0,906.0,2.735815710177636,2.8,Profiles_export_4/shot44253_t204.txt,752.1773356632866
3848,44253.0,0.2067,295.21,0.79,21.6,37.9,0.31,1.8,5772.0,976.0,2.697682610815403,2.9,Profiles_export_4/shot44253_t207.txt,752.1773356632866
3849,44253.0,0.2097,295.21,0.79,21.5,37.8,0.31,1.9,5692.0,875.0,2.7759046602621984,2.7,Profiles_export_4/shot44253_t210.txt,752.1773356632866
3850,44253.0,0.2127,295.21,0.79,21.4,37.7,0.31,1.9,4975.0,777.0,2.8626882022307543,2.5,Profiles_export_4/shot44253_t213.txt,752.1773356632866
3851,44254.0,0.16119999999999998,293.941,0.79,21.7,38.0,0.27,1.9,6279.0,840.0,2.3487484633150753,4.1,Profiles_export_4/shot44254_t161.txt,755.8654595913547
3852,44254.0,0.16419999999999998,293.941,0.79,21.6,38.0,0.27,1.9,6214.0,883.0,2.3487484633150753,4.1,Profiles_export_4/shot44254_t164.txt,755.8654595913547
3853,44254.0,0.1673,293.941,0.79,21.5,38.1,0.26,1.9,6186.0,915.0,2.3962063175777413,3.9,Profiles_export_4/shot44254_t167.txt,755.8654595913547
3854,44254.0,0.1703,293.941,0.79,21.4,38.2,0.26,1.9,6340.0,937.0,2.4471994255402114,3.7,Profiles_export_4/shot44254_t170.txt,755.8654595913547
3855,44254.0,0.1733,293.941,0.79,21.3,38.3,0.25,1.9,6156.0,896.0,2.502204690812758,3.5,Profiles_export_4/shot44254_t173.txt,755.8654595913547
3856,44254.0,0.1764,293.941,0.79,21.1,38.3,0.24,1.9,5881.0,900.0,2.531386646768293,3.4,Profiles_export_4/shot44254_t176.txt,755.8654595913547
3857,44254.0,0.1794,293.941,0.79,20.9,38.4,0.24,1.9,5824.0,952.0,2.531386646768293,3.4,Profiles_export_4/shot44254_t179.txt,755.8654595913547
3858,44254.0,0.1824,293.941,0.79,20.9,38.5,0.25,1.9,5724.0,1030.0,2.531386646768293,3.4,Profiles_export_4/shot44254_t182.txt,755.8654595913547
3859,44254.0,0.1855,293.941,0.79,20.7,38.5,0.24,1.9,5738.0,1031.0,2.474167235231339,3.6,Profiles_export_4/shot44254_t186.txt,755.8654595913547
3860,44254.0,0.1885,293.941,0.79,20.4,38.6,0.23,1.9,5791.0,861.0,2.502204690812758,3.5,Profiles_export_4/shot44254_t188.txt,755.8654595913547
3861,44254.0,0.1915,293.941,0.79,20.3,38.7,0.22,1.8,5710.0,946.0,2.502204690812758,3.5,Profiles_export_4/shot44254_t192.txt,755.8654595913547
3862,44254.0,0.1945,293.941,0.79,20.1,38.6,0.22,1.9,5953.0,897.0,2.531386646768293,3.4,Profiles_export_4/shot44254_t194.txt,755.8654595913547
3863,44255.0,0.16119999999999998,292.021,0.79,21.6,38.1,0.27,1.9,6121.0,951.0,2.223877743626822,4.7,Profiles_export_4/shot44255_t161.txt,750.9055687913892
3864,44255.0,0.16419999999999998,292.021,0.79,21.6,38.2,0.26,1.9,6362.0,1020.0,2.283331568311026,4.4,Profiles_export_4/shot44255_t164.txt,750.9055687913892
3865,44255.0,0.1673,292.021,0.79,21.5,38.2,0.26,1.9,6453.0,846.0,2.3962063175777413,3.9,Profiles_export_4/shot44255_t167.txt,750.9055687913892
3866,44255.0,0.1703,292.021,0.79,21.3,38.2,0.25,1.8,5888.0,1089.0,2.3262175906383358,4.2,Profiles_export_4/shot44255_t170.txt,750.9055687913892
3867,44255.0,0.1733,292.021,0.79,21.1,38.3,0.25,1.8,5938.0,1091.0,2.372062103068877,4.0,Profiles_export_4/shot44255_t173.txt,750.9055687913892
3868,44255.0,0.1764,292.021,0.79,21.0,38.4,0.24,1.9,5910.0,1104.0,2.3962063175777413,3.9,Profiles_export_4/shot44255_t176.txt,750.9055687913892
3869,44255.0,0.1794,292.021,0.79,20.8,38.5,0.23,1.8,5637.0,1094.0,2.421233159153311,3.8,Profiles_export_4/shot44255_t179.txt,750.9055687913892
3870,44255.0,0.1824,292.021,0.79,20.7,38.5,0.24,1.9,5691.0,854.0,2.531386646768293,3.4,Profiles_export_4/shot44255_t182.txt,750.9055687913892
3871,44255.0,0.1855,292.021,0.79,20.5,38.6,0.23,1.9,5676.0,915.0,2.502204690812758,3.5,Profiles_export_4/shot44255_t186.txt,750.9055687913892
